timestamp,blue_starts,player1_type,player1_depth,player2_type,player2_depth,winner,blue_score,pink_score,winner_score,loser_score,player1_total_time,player1_moves,player1_avg_time_ms,player2_total_time,player2_moves,player2_avg_time_ms
2025-12-11T16:51:17.177627,False,AIPlayer,2,AIPlayer,1,BLUE,38,26,38,26,0.257,29,8.9,0.033,31,1.1
2025-12-11T16:51:17.507959,True,AIPlayer,1,AIPlayer,2,PINK,14,50,50,14,0.031,30,1.0,0.293,30,9.8
2025-12-11T16:51:17.827855,False,AIPlayer,2,AIPlayer,1,BLUE,43,21,43,21,0.281,32,8.8,0.032,28,1.2
2025-12-11T16:51:18.167369,True,AIPlayer,1,AIPlayer,2,PINK,24,40,40,24,0.03,31,1.0,0.303,29,10.5
2025-12-11T16:51:18.440148,False,AIPlayer,2,AIPlayer,1,BLUE,37,27,37,27,0.234,31,7.6,0.032,29,1.1
2025-12-11T16:51:18.753543,True,AIPlayer,1,AIPlayer,2,PINK,10,53,53,10,0.026,28,0.9,0.281,31,9.1
2025-12-11T16:51:19.048113,False,AIPlayer,2,AIPlayer,1,BLUE,36,28,36,28,0.262,30,8.7,0.026,30,0.9
2025-12-11T16:51:19.384697,True,AIPlayer,1,AIPlayer,2,PINK,24,40,40,24,0.03,31,1.0,0.301,29,10.4
2025-12-11T16:51:19.641891,False,AIPlayer,2,AIPlayer,1,BLUE,39,25,39,25,0.222,31,7.1,0.029,29,1.0
2025-12-11T16:51:19.952594,True,AIPlayer,1,AIPlayer,2,PINK,10,53,53,10,0.025,28,0.9,0.279,31,9.0
2025-12-11T16:51:20.224857,False,AIPlayer,2,AIPlayer,1,BLUE,44,20,44,20,0.237,30,7.9,0.029,30,1.0
2025-12-11T16:51:20.564260,True,AIPlayer,1,AIPlayer,2,PINK,24,40,40,24,0.03,31,1.0,0.303,29,10.5
2025-12-11T16:51:20.857261,False,AIPlayer,2,AIPlayer,1,BLUE,42,22,42,22,0.253,31,8.2,0.034,29,1.2
2025-12-11T16:51:21.187641,True,AIPlayer,1,AIPlayer,2,PINK,27,37,37,27,0.025,30,0.8,0.299,30,10.0
2025-12-11T16:51:21.465649,False,AIPlayer,2,AIPlayer,1,BLUE,36,28,36,28,0.244,31,7.9,0.028,29,0.9
2025-12-11T16:51:21.774046,True,AIPlayer,1,AIPlayer,2,PINK,10,53,53,10,0.025,28,0.9,0.277,31,8.9
2025-12-11T16:51:22.017584,False,AIPlayer,2,AIPlayer,1,BLUE,39,25,39,25,0.21,31,6.8,0.028,29,1.0
2025-12-11T16:51:22.348105,True,AIPlayer,1,AIPlayer,2,PINK,14,50,50,14,0.031,30,1.0,0.293,30,9.8
2025-12-11T16:51:22.615389,False,AIPlayer,2,AIPlayer,1,BLUE,43,21,43,21,0.232,30,7.7,0.029,30,1.0
2025-12-11T16:51:22.945261,True,AIPlayer,1,AIPlayer,2,PINK,14,50,50,14,0.031,30,1.0,0.292,30,9.7
2025-12-11T16:51:23.262663,False,AIPlayer,2,AIPlayer,1,BLUE,43,21,43,21,0.279,32,8.7,0.032,28,1.1
2025-12-11T16:51:23.576193,True,AIPlayer,1,AIPlayer,2,BLUE,38,26,38,26,0.024,32,0.8,0.283,28,10.1
2025-12-11T16:51:23.881079,False,AIPlayer,2,AIPlayer,1,BLUE,52,12,52,12,0.272,32,8.5,0.027,28,1.0
